"ano","codmunres","municipio","cobertura_sinasc"
2016,"291010","Dom Basílio",98.4
2016,"291020","Dom Macedo Costa",100
2016,"291030","Elísio Medrado",98.5
2016,"291040","Encruzilhada",98.2
2016,"291050","Entre Rios",97.1
2016,"291060","Esplanada",98.6
2016,"291070","Euclides da Cunha",99.5
2016,"291072","Eunápolis",99.6
2016,"291075","Fátima",97.6
2016,"291077","Feira da Mata",90.5
2016,"291080","Feira de Santana",99.5
2016,"291085","Filadélfia",96.3
2016,"291090","Firmino Alves",95.1
2016,"291100","Floresta Azul",94.2
2016,"291110","Formosa do Rio Preto",90.2
2016,"291120","Gandu",98.5
2016,"291125","Gavião",97.8
2016,"291130","Gentio do Ouro",90.6
2016,"291140","Glória",95.7
2016,"291150","Gongogi",99.9
2016,"291160","Governador Mangabeira",99.6
2016,"291165","Guajeru",93.6
2016,"291170","Guanambi",98.7
2016,"291180","Guaratinga",93.5
2016,"291185","Heliópolis",98.2
2016,"291190","Iaçu",97.3
2016,"291200","Ibiassucê",95.9
2016,"291210","Ibicaraí",99.6
2016,"291220","Ibicoara",99.2
2016,"291230","Ibicuí",89.6
2016,"291240","Ibipeba",98.5
2016,"291250","Ibipitanga",99.9
2016,"291260","Ibiquera",95
2016,"291270","Ibirapitanga",96
2016,"291280","Ibirapuã",96
2016,"291290","Ibirataia",98.7
2016,"291300","Ibitiara",94.6
2016,"291310","Ibititá",96.8
2016,"291320","Ibotirama",100
2016,"291330","Ichu",100
2016,"291340","Igaporã",98.8
2016,"291345","Igrapiúna",87.8
2016,"291350","Iguaí",98
2016,"291360","Ilhéus",98.3
2016,"291370","Inhambupe",99.4
2016,"291380","Ipecaetá",94.9
2016,"291390","Ipiaú",99.1
2016,"291400","Ipirá",99.5
2016,"291410","Ipupiara",95.4
2016,"291420","Irajuba",96.6
2016,"291430","Iramaia",95.5
2016,"291440","Iraquara",99.4
2016,"291450","Irará",98
2016,"291460","Irecê",99.2
2016,"291465","Itabela",98.2
2016,"291470","Itaberaba",99.1
2016,"291480","Itabuna",99.9
2016,"291490","Itacaré",91.8
2016,"291500","Itaeté",90.4
2016,"291510","Itagi",97.6
2016,"291520","Itagibá",98.5
2016,"291530","Itagimirim",96
2016,"291535","Itaguaçu da Bahia",95.9
2016,"291540","Itaju do Colônia",95.5
2016,"291550","Itajuípe",99.1
2016,"291560","Itamaraju",98.9
2016,"291570","Itamari",97.4
2016,"291580","Itambé",95.6
2016,"291590","Itanagra",91.8
2016,"291600","Itanhém",99
2016,"291610","Itaparica",97.7
2016,"291620","Itapé",99.9
2016,"291630","Itapebi",99.3
2016,"291640","Itapetinga",99.4
2016,"291650","Itapicuru",97
2016,"291660","Itapitanga",96.9
2016,"291670","Itaquara",84.7
2016,"291680","Itarantim",98.6
2016,"291685","Itatim",97.5
2016,"291690","Itiruçu",93.4
2016,"291700","Itiúba",98
2016,"291710","Itororó",97
2016,"291720","Ituaçu",99.9
2016,"291730","Ituberá",92.6
2016,"291733","Iuiu",96
2016,"291735","Jaborandi",99.1
2016,"291740","Jacaraci",94.7
2016,"291750","Jacobina",98.9
2016,"291760","Jaguaquara",96
2016,"291770","Jaguarari",99
2016,"291780","Jaguaripe",98.5
2016,"291790","Jandaíra",98.2
2016,"291800","Jequié",98.3
2016,"291810","Jeremoabo",99.5
2016,"291820","Jiquiriçá",99.3
2016,"291830","Jitaúna",99
2016,"291835","João Dourado",98
2016,"291840","Juazeiro",99.2
2016,"291845","Jucuruçu",95.8
2016,"291850","Jussara",96.7
2016,"291855","Jussari",97.7
2016,"291860","Jussiape",93.5
2016,"291870","Lafaiete Coutinho",95.4
2016,"291875","Lagoa Real",98
2016,"291880","Laje",99.6
2016,"291890","Lajedão",99.9
2016,"291900","Lajedinho",94.6
2016,"291905","Lajedo do Tabocal",97.1
2016,"291910","Lamarão",94.8
2016,"291915","Lapão",97.9
2016,"291920","Lauro de Freitas",99.5
2016,"291930","Lençóis",94.3
2016,"291940","Licínio de Almeida",94.6
2016,"291950","Livramento de Nossa Senhora",99.2
2016,"291955","Luís Eduardo Magalhães",98.8
2016,"291960","Macajuba",96.7
2016,"291970","Macarani",98
2016,"291980","Macaúbas",99.7
2016,"291990","Macururé",94.5
2016,"291992","Madre de Deus",98.2
2016,"291995","Maetinga",94
2016,"292000","Maiquinique",94.4
2016,"292010","Mairi",99.3
2016,"292020","Malhada",90.7
2016,"292030","Malhada de Pedras",94.7
2016,"292040","Manoel Vitorino",96.9
2016,"292045","Mansidão",95
2016,"292050","Maracás",99.9
2016,"292060","Maragogipe",99.6
2016,"292070","Maraú",93.2
2016,"292080","Marcionílio Souza",93.7
2016,"292090","Mascote",99.3
2016,"292100","Mata de São João",99.2
2016,"292105","Matina",99.4
2016,"292110","Medeiros Neto",97.3
2016,"292120","Miguel Calmon",95.9
2016,"292130","Milagres",92
2016,"292140","Mirangaba",99.4
2016,"292145","Mirante",89.9
2016,"292150","Monte Santo",97.8
2016,"292160","Morpará",94.7
2016,"292170","Morro do Chapéu",99.7
2016,"292180","Mortugaba",99.9
2016,"292190","Mucugê",95.3
2016,"292200","Mucuri",99.6
2016,"292205","Mulungu do Morro",97
2016,"292210","Mundo Novo",96.8
2016,"292220","Muniz Ferreira",98.9
2016,"292225","Muquém do São Francisco",92.7
2016,"292230","Muritiba",99.7
2016,"292240","Mutuípe",98.4
2016,"292250","Nazaré",99.4
2016,"292260","Nilo Peçanha",97.3
2016,"292265","Nordestina",95.7
2016,"292270","Nova Canaã",91.5
2016,"292273","Nova Fátima",99
2016,"292275","Nova Ibiá",99.9
2016,"292280","Nova Itarana",98.2
2016,"292285","Nova Redenção",96
2016,"292290","Nova Soure",98.7
2016,"292300","Nova Viçosa",99.4
2016,"292303","Novo Horizonte",97.6
2016,"292305","Novo Triunfo",100
2016,"292310","Olindina",99.3
2016,"292320","Oliveira dos Brejinhos",95.2
2016,"292330","Ouriçangas",92.4
2016,"292335","Ourolândia",99.1
2016,"292340","Palmas de Monte Alto",95.3
2016,"292350","Palmeiras",84.4
2016,"292360","Paramirim",98.5
2016,"292370","Paratinga",96.7
2016,"292380","Paripiranga",97.9
2016,"292390","Pau Brasil",97.9
2016,"292400","Paulo Afonso",97.6
2016,"292405","Pé de Serra",98.2
2016,"292410","Pedrão",97.4
2016,"292420","Pedro Alexandre",94.2
2016,"292430","Piatã",98.2
2016,"292440","Pilão Arcado",92.8
2016,"292450","Pindaí",91.8
2016,"292460","Pindobaçu",95.9
2016,"292465","Pintadas",99.9
2016,"292467","Piraí do Norte",97.8
2016,"292470","Piripá",96.3
2016,"292480","Piritiba",99.5
2016,"292490","Planaltino",97
2016,"292500","Planalto",99.6
2016,"292510","Poções",99.8
2016,"292520","Pojuca",98.6
2016,"292525","Ponto Novo",94
2016,"292530","Porto Seguro",98.6
2016,"292540","Potiraguá",92.4
2016,"292550","Prado",98.9
2016,"292560","Presidente Dutra",96.1
2016,"292570","Presidente Jânio Quadros",98.1
2016,"292575","Presidente Tancredo Neves",97.2
2016,"292580","Queimadas",97.6
2016,"292590","Quijingue",96.9
2016,"292593","Quixabeira",99.1
2016,"292595","Rafael Jambeiro",96.1
2016,"292600","Remanso",99.6
2016,"292610","Retirolândia",95.1
2016,"292620","Riachão das Neves",91.4
2016,"292630","Riachão do Jacuípe",98.8
2016,"292640","Riacho de Santana",99.2
2016,"292650","Ribeira do Amparo",95.9
2016,"292660","Ribeira do Pombal",96.1
2016,"292665","Ribeirão do Largo",98.4
2016,"292670","Rio de Contas",98.8
2016,"292680","Rio do Antônio",96.6
2016,"292690","Rio do Pires",98.1
2016,"292700","Rio Real",99.7
2016,"292710","Rodelas",96.9
2016,"292720","Ruy Barbosa",97.3
2016,"292730","Salinas da Margarida",99.3
2016,"292740","Salvador",99.5
2016,"292750","Santa Bárbara",99.6
2016,"292760","Santa Brígida",93.3
2016,"292770","Santa Cruz Cabrália",98.6
2016,"292780","Santa Cruz da Vitória",93.4
2016,"292790","Santa Inês",98
2016,"292800","Santaluz",94.6
2016,"292805","Santa Luzia",98.3
2016,"292810","Santa Maria da Vitória",95.5
2016,"292820","Santana",91
2016,"292830","Santanópolis",96.4
2016,"292840","Santa Rita de Cássia",95
2016,"292850","Santa Terezinha",96.4
2016,"292860","Santo Amaro",98.1
2016,"292870","Santo Antônio de Jesus",99.7
2016,"292880","Santo Estêvão",99.8
2016,"292890","São Desidério",96.5
2016,"292895","São Domingos",98
2016,"292900","São Félix",98.8
2016,"292905","São Félix do Coribe",98.7
2016,"292910","São Felipe",96.6
2016,"292920","São Francisco do Conde",99.7
2016,"292925","São Gabriel",97.7
2016,"292930","São Gonçalo dos Campos",99.3
2016,"292935","São José da Vitória",99.9
2016,"292937","São José do Jacuípe",99.9
2016,"292940","São Miguel das Matas",98.4
2016,"292950","São Sebastião do Passé",98.4
2016,"292960","Sapeaçu",97.9
2016,"292970","Sátiro Dias",98.1
2016,"292975","Saubara",95.5
2016,"292980","Saúde",99.9
2016,"292990","Seabra",97.9
2016,"293000","Sebastião Laranjeiras",96.6
2016,"293010","Senhor do Bonfim",99.5
2016,"293015","Serra do Ramalho",93.1
2016,"293020","Sento Sé",91.3
2016,"293030","Serra Dourada",96.8
2016,"293040","Serra Preta",96.1
2016,"293050","Serrinha",99.3
2016,"293060","Serrolândia",97.8
2016,"293070","Simões Filho",99.5
2016,"293075","Sítio do Mato",92.5
2016,"293076","Sítio do Quinto",97.4
2016,"293077","Sobradinho",96.1
2016,"293080","Souto Soares",91.8
2016,"293090","Tabocas do Brejo Velho",92
2016,"293100","Tanhaçu",99.9
2016,"293105","Tanque Novo",99
2016,"293110","Tanquinho",98.4
2016,"293120","Taperoá",99.2
2016,"293130","Tapiramutá",99.9
2016,"293135","Teixeira de Freitas",99.9
2016,"293140","Teodoro Sampaio",98.6
2016,"293150","Teofilândia",99.3
2016,"293160","Teolândia",96.3
2016,"293170","Terra Nova",96.9
2016,"293180","Tremedal",99.9
2016,"293190","Tucano",99
2016,"293200","Uauá",98.7
2016,"293210","Ubaíra",96.9
2016,"293220","Ubaitaba",97
2016,"293230","Ubatã",99.6
2016,"293240","Uibaí",95.2
2016,"293245","Umburanas",98.8
2016,"293250","Una",98.1
2016,"293260","Urandi",96.8
2016,"293270","Uruçuca",95.3
2016,"293280","Utinga",99.9
2016,"293290","Valença",99.6
2016,"293300","Valente",98.6
2016,"293305","Várzea da Roça",99.9
2016,"293310","Várzea do Poço",95.7
2016,"293315","Várzea Nova",96.9
2016,"293317","Varzedo",100
2016,"293320","Vera Cruz",96.8
2016,"293325","Vereda",98.6
2016,"293330","Vitória da Conquista",99.7
2016,"293340","Wagner",97.1
2016,"293345","Wanderley",96.9
2016,"293350","Wenceslau Guimarães",98.1
2016,"293360","Xique-Xique",97.9
2016,"310010","Abadia dos Dourados",97.9
2016,"310020","Abaeté",99.1
2016,"310030","Abre Campo",98.6
2016,"310040","Acaiaca",97.8
2016,"310050","Açucena",100
2016,"310060","Água Boa",88.2
2016,"310070","Água Comprida",94.4
2016,"310080","Aguanil",100
2016,"310090","Águas Formosas",99.6
2016,"310100","Águas Vermelhas",97.1
2016,"310110","Aimorés",97.5
2016,"310120","Aiuruoca",97.7
2016,"310130","Alagoa",95
2016,"310140","Albertina",100
2016,"310150","Além Paraíba",99
2016,"310160","Alfenas",99.7
2016,"310163","Alfredo Vasconcelos",96.6
2016,"310170","Almenara",99.3
2016,"310180","Alpercata",96.7
2016,"310190","Alpinópolis",100
2016,"310200","Alterosa",100
2016,"310205","Alto Caparaó",100
2016,"310210","Alto Rio Doce",100
2016,"310220","Alvarenga",96.4
2016,"310230","Alvinópolis",100
2016,"310240","Alvorada de Minas",98.3
2016,"310250","Amparo do Serra",100
2016,"310260","Andradas",99.2
2016,"310270","Cachoeira de Pajeú",93.6
2016,"310280","Andrelândia",99.2
2016,"310285","Angelândia",97.4
2016,"310290","Antônio Carlos",100
2016,"310300","Antônio Dias",98.9
2016,"310310","Antônio Prado de Minas",100
2016,"310320","Araçaí",100
2016,"310330","Aracitaba",93.3
2016,"310340","Araçuaí",99.2
2016,"310350","Araguari",99.3
2016,"310360","Arantina",90
2016,"310370","Araponga",98.9
2016,"310375","Araporã",100
2016,"310380","Arapuá",100
2016,"310390","Araújos",100
2016,"310400","Araxá",99.3
2016,"310410","Arceburgo",92.4
2016,"310420","Arcos",100
2016,"310430","Areado",100
2016,"310440","Argirita",100
2016,"310445","Aricanduva",97.2
2016,"310450","Arinos",97.9
2016,"310460","Astolfo Dutra",100
2016,"310470","Ataléia",98.4
2016,"310480","Augusto de Lima",100
2016,"310490","Baependi",99.5
2016,"310500","Baldim",98.9
2016,"310510","Bambuí",100
2016,"310520","Bandeira",92.4
2016,"310530","Bandeira do Sul",96.5
2016,"310540","Barão de Cocais",97.8
2016,"310550","Barão de Monte Alto",96.6
2016,"310560","Barbacena",98.5
2016,"310570","Barra Longa",100
2016,"310590","Barroso",97.8
2016,"310600","Bela Vista de Minas",98.5
2016,"310610","Belmiro Braga",90.8
2016,"310620","Belo Horizonte",99.4
2016,"310630","Belo Oriente",98.7
2016,"310640","Belo Vale",99
2016,"310650","Berilo",100
2016,"310660","Bertópolis",99.9
2016,"310665","Berizal",100
2016,"310670","Betim",99.3
2016,"310680","Bias Fortes",96.3
2016,"310690","Bicas",93.3
2016,"310700","Biquinhas",100
2016,"310710","Boa Esperança",99.6
2016,"310720","Bocaina de Minas",94.4
2016,"310730","Bocaiúva",100
2016,"310740","Bom Despacho",99.7
2016,"310750","Bom Jardim de Minas",98.8
2016,"310760","Bom Jesus da Penha",100
2016,"310770","Bom Jesus do Amparo",98.7
2016,"310780","Bom Jesus do Galho",96.4
2016,"310790","Bom Repouso",100
2016,"310800","Bom Sucesso",100
2016,"310810","Bonfim",100
2016,"310820","Bonfinópolis de Minas",98.2
2016,"310825","Bonito de Minas",99.3
2016,"310830","Borda da Mata",98.7
2016,"310840","Botelhos",100
2016,"310850","Botumirim",98.2
2016,"310855","Brasilândia de Minas",97.2
2016,"310860","Brasília de Minas",98.7
2016,"310870","Brás Pires",100
2016,"310880","Braúnas",95.7
2016,"310890","Brazópolis",99.3
2016,"310900","Brumadinho",99.3
2016,"310910","Bueno Brandão",100
2016,"310920","Buenópolis",100
2016,"310925","Bugre",98.4
2016,"310930","Buritis",88.4
2016,"310940","Buritizeiro",99.6
2016,"310945","Cabeceira Grande",100
2016,"310950","Cabo Verde",100
2016,"310960","Cachoeira da Prata",90.6
2016,"310970","Cachoeira de Minas",98.4
2016,"310980","Cachoeira Dourada",100
2016,"310990","Caetanópolis",96.1
2016,"311000","Caeté",99.8
2016,"311010","Caiana",100
2016,"311020","Cajuri",100
2016,"311030","Caldas",100
2016,"311040","Camacho",100
2016,"311050","Camanducaia",97.9
2016,"311060","Cambuí",100
2016,"311070","Cambuquira",98.8
2016,"311080","Campanário",100
2016,"311090","Campanha",98.5
2016,"311100","Campestre",100
2016,"311110","Campina Verde",96.2
2016,"311115","Campo Azul",100
2016,"311120","Campo Belo",100
2016,"311130","Campo do Meio",100
2016,"311140","Campo Florido",100
2016,"311150","Campos Altos",97.8
2016,"311160","Campos Gerais",98.6
2016,"311170","Canaã",93.9
2016,"311180","Canápolis",97.5
2016,"311190","Cana Verde",97.9
2016,"311200","Candeias",98.5
2016,"311205","Cantagalo",98.2
2016,"311210","Caparaó",95.8
2016,"311220","Capela Nova",100
2016,"311230","Capelinha",98.6
2016,"311240","Capetinga",100
2016,"311250","Capim Branco",99.2
2016,"311260","Capinópolis",98.5
2016,"311265","Capitão Andrade",96.8
2016,"311270","Capitão Enéas",89
2016,"311280","Capitólio",100
2016,"311290","Caputira",95.2
2016,"311300","Caraí",99.6
2016,"311310","Caranaíba",100
2016,"311320","Carandaí",99
2016,"311330","Carangola",100
2016,"311340","Caratinga",99.1
2016,"311350","Carbonita",97.2
2016,"311360","Careaçu",100
2016,"311370","Carlos Chagas",99.1
2016,"311380","Carmésia",95
2016,"311390","Carmo da Cachoeira",96.4
2016,"311400","Carmo da Mata",97.8
2016,"311410","Carmo de Minas",95.4
2016,"311420","Carmo do Cajuru",100
2016,"311430","Carmo do Paranaíba",95.9
2016,"311440","Carmo do Rio Claro",100
2016,"311450","Carmópolis de Minas",99.5
2016,"311455","Carneirinho",99
2016,"311460","Carrancas",100
2016,"311470","Carvalhópolis",100
2016,"311480","Carvalhos",100
2016,"311490","Casa Grande",99.9
2016,"311500","Cascalho Rico",100
2016,"311510","Cássia",100
2016,"311520","Conceição da Barra de Minas",100
2016,"311530","Cataguases",99.4
2016,"311535","Catas Altas",98.2
2016,"311540","Catas Altas da Noruega",100
2016,"311545","Catuji",98.5
2016,"311547","Catuti",98.2
2016,"311550","Caxambu",99
2016,"311560","Cedro do Abaeté",100
2016,"311570","Central de Minas",97.4
2016,"311580","Centralina",99.1
2016,"311590","Chácara",100
2016,"311600","Chalé",98.6
2016,"311610","Chapada do Norte",99
2016,"311615","Chapada Gaúcha",98
2016,"311620","Chiador",100
2016,"311630","Cipotânea",100
2016,"311640","Claraval",100
2016,"311650","Claro dos Poções",100
2016,"311660","Cláudio",99.7
2016,"311670","Coimbra",97.5
2016,"311680","Coluna",97.5
2016,"311690","Comendador Gomes",100
2016,"311700","Comercinho",98.4
2016,"311710","Conceição da Aparecida",99.1
2016,"311720","Conceição das Pedras",100
2016,"311730","Conceição das Alagoas",99.4
2016,"311740","Conceição de Ipanema",100
2016,"311750","Conceição do Mato Dentro",99.6
2016,"311760","Conceição do Pará",97.4
2016,"311770","Conceição do Rio Verde",100
2016,"311780","Conceição dos Ouros",100
2016,"311783","Cônego Marinho",100
2016,"311787","Confins",100
2016,"311790","Congonhal",100
2016,"311800","Congonhas",99.3
2016,"311810","Congonhas do Norte",93.2
2016,"311820","Conquista",100
2016,"311830","Conselheiro Lafaiete",97.5
2016,"311840","Conselheiro Pena",98.4
2016,"311850","Consolação",100
2016,"311860","Contagem",99.6
2016,"311870","Coqueiral",100
2016,"311880","Coração de Jesus",99.6
2016,"311890","Cordisburgo",98.5
2016,"311900","Cordislândia",100
2016,"311910","Corinto",90
2016,"311920","Coroaci",97.6
2016,"311930","Coromandel",98.2
2016,"311940","Coronel Fabriciano",98.9
2016,"311950","Coronel Murta",100
2016,"311960","Coronel Pacheco",100
2016,"311970","Coronel Xavier Chaves",97.5
2016,"311980","Córrego Danta",100
2016,"311990","Córrego do Bom Jesus",100
2016,"311995","Córrego Fundo",98.3
2016,"312000","Córrego Novo",100
2016,"312010","Couto de Magalhães de Minas",100
2016,"312015","Crisólita",98.7
2016,"312020","Cristais",99.2
2016,"312030","Cristália",96.6
2016,"312040","Cristiano Otoni",98.1
2016,"312050","Cristina",98.4
2016,"312060","Crucilândia",98.2
2016,"312070","Cruzeiro da Fortaleza",98.4
2016,"312080","Cruzília",99
2016,"312083","Cuparaque",100
2016,"312087","Curral de Dentro",98.1
2016,"312090","Curvelo",99.9
2016,"312100","Datas",100
2016,"312110","Delfim Moreira",97.2
2016,"312120","Delfinópolis",100
2016,"312125","Delta",100
2016,"312130","Descoberto",95.6
2016,"312140","Desterro de Entre Rios",94.8
2016,"312150","Desterro do Melo",100
2016,"312160","Diamantina",99.1
2016,"312170","Diogo de Vasconcelos",100
2016,"312180","Dionísio",100
